X (ms);C0:Drive_1.r61[0];C1:Drive_1.r80[0];C2:Drive_1.r70
20200,000000;996,093628;0,653830;590,200012
20220,000000;996,730286;0,686217;591,100037
20240,000000;998,150024;0,578140;591,100037
20260,000000;997,048523;0,662796;590,200012
20280,000000;996,093628;0,708264;591,100037
20300,000000;997,366821;0,581682;591,100037
20320,000000;997,366821;0,657899;590,200012
20340,000000;997,688721;0,677042;591,100037
20360,000000;997,048523;0,577255;591,100037
20380,000000;996,411987;0,633757;590,200012
20400,000000;996,411987;0,674607;591,100037
20420,000000;996,411987;0,582209;591,100037
20440,000000;996,730286;0,647529;590,200012
20460,000000;996,411987;0,685200;590,200012
20480,000000;998,006958;0,578243;591,100037
20500,000000;996,411987;0,653235;590,200012
20520,000000;996,411987;0,675865;591,100037
20540,000000;996,730286;0,582670;591,100037
20560,000000;995,771851;0,663278;590,200012
20580,000000;995,771851;0,697436;591,100037
20600,000000;997,048523;0,601938;591,100037
20620,000000;997,688721;0,640779;590,200012
20640,000000;995,771851;0,695008;591,100037
20660,000000;997,048523;0,626287;591,100037
20680,000000;998,006958;0,645037;591,100037
20700,000000;997,366821;0,701733;591,100037
20720,000000;996,093628;0,632788;591,100037
20740,000000;997,048523;0,640768;590,200012
20760,000000;997,366821;0,728126;591,100037
20780,000000;996,411987;0,616611;591,100037
20800,000000;997,048523;0,644847;590,200012
20820,000000;996,411987;0,709399;591,100037
20840,000000;996,411987;0,606783;591,100037
20860,000000;996,411987;0,635425;590,200012
20880,000000;997,048523;0,718294;590,200012
20900,000000;998,006958;0,615896;590,200012
20920,000000;996,093628;0,648708;589,200012
20940,000000;997,048523;0,684773;590,200012
20960,000000;996,730286;0,604640;591,100037
20980,000000;996,093628;0,629531;590,200012
21000,000000;995,771851;0,674699;590,200012
21020,000000;997,048523;0,648261;591,100037
21040,000000;998,006958;0,643717;590,200012
21060,000000;995,771851;0,643065;591,100037
21080,000000;996,730286;0,605539;591,100037
21100,000000;997,048523;0,661923;590,200012
21120,000000;997,366821;0,661095;591,100037
21140,000000;996,093628;0,601820;591,100037
21160,000000;996,730286;0,642969;590,200012
21180,000000;996,093628;0,673943;590,200012
21200,000000;998,006958;0,615329;591,100037
21220,000000;996,730286;0,667423;590,200012
21240,000000;996,411987;0,675481;590,200012
21260,000000;997,688721;0,639290;591,100037
21280,000000;996,411987;0,677203;591,100037
21300,000000;996,730286;0,676008;590,200012
21320,000000;996,411987;0,649226;590,200012
21340,000000;998,328918;0,653595;590,200012
21360,000000;995,771851;0,685012;590,200012
21380,000000;996,730286;0,648558;591,100037
21400,000000;998,328918;0,648401;590,200012
21420,000000;997,366821;0,698786;590,200012
21440,000000;995,771851;0,505156;591,100037
21460,000000;997,048523;0,630455;590,200012
21480,000000;996,411987;0,707639;590,200012
21500,000000;997,688721;0,640311;590,200012
21520,000000;997,048523;0,625530;590,200012
21540,000000;996,730286;0,694260;590,200012
21560,000000;996,730286;0,658397;590,200012
21580,000000;996,093628;0,630329;590,200012
21600,000000;996,093628;0,663285;591,100037
21620,000000;996,730286;0,638769;590,200012
21640,000000;997,366821;0,643851;589,200012
21660,000000;997,688721;0,672855;590,200012
21680,000000;995,771851;0,629481;590,200012
21700,000000;996,411987;0,628489;589,200012
21720,000000;996,411987;0,652196;590,200012
21740,000000;997,688721;0,630089;591,100037
21760,000000;996,093628;0,637722;590,200012
21780,000000;996,411987;0,642989;590,200012
21800,000000;996,730286;0,606147;591,100037
21820,000000;997,688721;0,657159;589,200012
21840,000000;995,771851;0,651035;590,200012
21860,000000;996,093628;0,624139;591,100037
21880,000000;996,730286;0,665725;589,200012
21900,000000;997,366821;0,660122;591,100037
21920,000000;997,688721;0,605197;591,100037
21940,000000;996,411987;0,657724;590,200012
21960,000000;996,411987;0,699464;590,200012
21980,000000;996,730286;0,624828;591,100037
22000,000000;997,688721;0,635944;590,200012
22020,000000;995,453552;0,698925;590,200012
22040,000000;995,771851;0,638408;590,200012
22060,000000;997,048523;0,624906;590,200012
22080,000000;996,411987;0,716856;591,100037
22100,000000;997,688721;0,631495;591,100037
22120,000000;995,771851;0,645029;590,200012
22140,000000;995,771851;0,719135;590,200012
22160,000000;996,411987;0,627079;590,200012
22180,000000;996,730286;0,645351;590,200012
22200,000000;997,366821;0,687464;590,200012
22220,000000;997,688721;0,631083;591,100037
22240,000000;996,411987;0,630316;591,100037
22260,000000;996,093628;0,676452;591,100037
22280,000000;995,771851;0,648893;591,100037
22300,000000;998,328918;0,648806;590,200012
22320,000000;995,135193;0,644094;591,100037
22340,000000;995,453552;0,648470;591,100037
22360,000000;997,048523;0,663464;590,200012
22380,000000;996,411987;0,643332;591,100037
22400,000000;996,411987;0,590846;592,000000
22420,000000;997,366821;0,662839;590,200012
22440,000000;996,730286;0,639245;591,100037
22460,000000;995,771851;0,614920;591,100037
22480,000000;996,730286;0,634097;590,200012
22500,000000;995,771851;0,669639;590,200012
22520,000000;996,411987;0,616412;591,100037
22540,000000;998,006958;0,657981;590,200012
22560,000000;996,730286;0,675470;591,100037
22580,000000;995,771851;0,603016;591,100037
22600,000000;996,411987;0,659338;590,200012
22620,000000;995,771851;0,730833;590,200012
22640,000000;996,730286;0,626221;591,100037
22660,000000;997,688721;0,630016;590,200012
22680,000000;996,411987;0,717998;591,100037
22700,000000;997,366821;0,639188;591,100037
22720,000000;995,771851;0,615867;590,200012
22740,000000;994,502197;0,720258;591,100037
22760,000000;996,093628;0,627087;591,100037
22780,000000;996,730286;0,616942;589,200012
22800,000000;995,453552;0,728254;591,100037
22820,000000;996,730286;0,625651;591,100037
22840,000000;997,366821;0,634485;590,200012
22860,000000;994,502197;0,675511;590,200012
22880,000000;995,453552;0,640178;591,100037
22900,000000;996,730286;0,624804;591,100037
22920,000000;995,771851;0,663179;591,100037
22940,000000;995,453552;0,639746;591,100037
22960,000000;996,730286;0,673335;590,200012
22980,000000;996,411987;0,652453;591,100037
23000,000000;997,048523;0,629550;591,100037
23020,000000;996,093628;0,624898;590,200012
23040,000000;994,502197;0,660486;591,100037
23060,000000;995,453552;0,629999;591,100037
23080,000000;996,730286;0,667042;591,100037
23100,000000;995,453552;0,652637;591,100037
23120,000000;996,093628;0,626196;591,100037
23140,000000;998,006958;0,667949;590,200012
23160,000000;996,411987;0,671390;591,100037
23180,000000;996,730286;0,625833;591,100037
23200,000000;996,093628;0,668592;590,200012
23220,000000;995,771851;0,671457;591,100037
23240,000000;995,771851;0,631388;592,000000
23260,000000;997,366821;0,650658;590,200012
23280,000000;995,135193;0,685807;591,100037
23300,000000;996,093628;0,625988;591,100037
23320,000000;998,006958;0,613558;590,200012
23340,000000;996,411987;0,686748;591,100037
23360,000000;996,730286;0,627711;591,100037
23380,000000;996,093628;0,626445;590,200012
23400,000000;995,453552;0,686296;591,100037
23420,000000;996,093628;0,630642;591,100037
23440,000000;997,048523;0,649374;590,200012
23460,000000;995,453552;0,663015;591,100037
23480,000000;996,093628;0,640921;591,100037
23500,000000;997,688721;0,602939;590,200012
23520,000000;994,502197;0,661953;591,100037
23540,000000;995,135193;0,678243;591,100037
23560,000000;997,366821;0,640191;590,200012
23580,000000;995,453552;0,628851;591,100037
23600,000000;995,453552;0,657590;592,000000
23620,000000;996,730286;0,653967;590,200012
23640,000000;996,730286;0,643983;590,200012
23660,000000;996,730286;0,641312;591,100037
23680,000000;996,411987;0,644821;590,200012
23700,000000;995,453552;0,643969;591,100037
23720,000000;995,771851;0,625052;591,100037
23740,000000;996,730286;0,653737;590,200012
23760,000000;996,730286;0,660939;591,100037
23780,000000;996,640869;0,625349;592,000000
23800,000000;996,093628;0,658350;590,200012
23820,000000;994,816956;0,675310;591,100037
23840,000000;995,453552;0,640651;591,100037
23860,000000;996,730286;0,654050;590,200012
23880,000000;995,453552;0,694180;590,200012
23900,000000;996,093628;0,651110;591,100037
23920,000000;996,411987;0,602948;590,200012
23940,000000;994,816956;0,686097;591,100037
23960,000000;995,135193;0,651289;591,100037
23980,000000;997,048523;0,636744;590,200012
24000,000000;995,771851;0,726887;591,100037
24020,000000;996,411987;0,649581;591,100037
24040,000000;996,411987;0,598671;590,200012
24060,000000;994,502197;0,676038;591,100037
24080,000000;995,453552;0,678016;591,100037
24100,000000;997,366821;0,602449;590,200012
24120,000000;996,411987;0,652457;591,100037
24140,000000;995,771851;0,659270;591,100037
24160,000000;996,730286;0,648788;590,200012
24180,000000;995,771851;0,661361;591,100037
24200,000000;996,093628;0,629610;591,100037
24220,000000;996,411987;0,625869;590,200012
24240,000000;997,048523;0,671157;590,200012
24260,000000;997,048523;0,639262;591,100037
24280,000000;996,411987;0,638787;590,200012
24300,000000;995,771851;0,628634;591,100037
24320,000000;996,093628;0,624715;591,100037
24340,000000;997,688721;0,634716;590,200012
24360,000000;995,453552;0,642770;590,200012
24380,000000;995,135193;0,630029;591,100037
24400,000000;997,048523;0,663577;590,200012
24420,000000;996,730286;0,643281;591,100037
24440,000000;997,048523;0,649157;591,100037
24460,000000;997,688721;0,630320;590,200012
24480,000000;995,771851;0,663658;591,100037
24500,000000;996,093628;0,650507;591,100037
24520,000000;998,647156;0,621727;590,200012
24540,000000;995,135193;0,662198;591,100037
24560,000000;996,093628;0,651103;591,100037
24580,000000;997,048523;0,654727;590,200012
24600,000000;997,048523;0,676925;591,100037
24620,000000;995,135193;0,618139;591,100037
24640,000000;996,730286;0,641513;590,200012
24660,000000;996,411987;0,677253;591,100037
24680,000000;997,048523;0,627417;592,000000
24700,000000;996,730286;0,650007;590,200012
24720,000000;996,093628;0,676071;591,100037
24740,000000;996,411987;0,650774;591,100037
24760,000000;998,647156;0,653791;590,200012
24780,000000;995,771851;0,644287;591,100037
24800,000000;996,093628;0,639977;592,000000
24820,000000;997,048523;0,658246;590,200012
24840,000000;997,048523;0,638334;591,100037
24860,000000;995,453552;0,638674;591,100037
24880,000000;997,048523;0,645014;591,100037
24900,000000;997,366821;0,630185;591,100037
24920,000000;996,730286;0,606909;591,100037
24940,000000;996,411987;0,658970;590,200012
24960,000000;996,411987;0,619167;591,100037
24980,000000;996,093628;0,607182;591,100037
25000,000000;998,006958;0,677298;591,100037
25020,000000;996,730286;0,643550;591,100037
25040,000000;995,771851;0,606914;591,100037
25060,000000;998,647156;0,682284;591,100037
25080,000000;996,093628;0,638689;592,000000
25100,000000;996,093628;0,615408;592,000000
25120,000000;997,048523;0,672909;590,200012
25140,000000;996,093628;0,651619;591,100037
25160,000000;995,453552;0,631599;591,100037
25180,000000;996,730286;0,663462;590,200012
25200,000000;997,366821;0,695348;591,100037
25220,000000;995,771851;0,625734;591,100037
25240,000000;997,048523;0,641902;590,200012
25260,000000;996,730286;0,677177;591,100037
25280,000000;997,366821;0,626533;592,000000
25300,000000;996,730286;0,626481;591,100037
25320,000000;996,093628;0,711207;591,100037
25340,000000;996,730286;0,642570;591,100037
25360,000000;996,730286;0,623364;590,200012
25380,000000;996,093628;0,672668;591,100037
25400,000000;996,411987;0,651127;591,100037
25420,000000;998,328918;0,622168;590,200012
25440,000000;996,411987;0,644268;591,100037
25460,000000;996,093628;0,650815;591,100037
25480,000000;998,328918;0,645450;591,100037
25500,000000;995,771851;0,640276;592,000000
25520,000000;996,411987;0,631310;591,100037
25540,000000;996,730286;0,655263;590,200012
25560,000000;998,006958;0,653049;591,100037
25580,000000;995,453552;0,582640;591,100037
25600,000000;996,411987;0,658962;590,200012
25620,000000;997,688721;0,629000;591,100037
25640,000000;995,771851;0,591516;591,100037
25660,000000;997,048523;0,639685;590,200012
25680,000000;996,730286;0,670932;591,100037
25700,000000;997,688721;0,577363;592,000000
25720,000000;995,771851;0,666865;590,200012
25740,000000;996,730286;0,652019;590,200012
25760,000000;996,411987;0,616341;591,100037
25780,000000;996,730286;0,639932;590,200012
25800,000000;996,093628;0,661506;591,100037
25820,000000;996,093628;0,606794;591,100037
25840,000000;998,328918;0,644725;590,200012
25860,000000;995,771851;0,638611;591,100037
25880,000000;995,771851;0,640851;591,100037
25900,000000;997,048523;0,639880;590,200012
25920,000000;997,688721;0,674997;591,100037
25940,000000;995,135193;0,630286;591,100037
25960,000000;997,048523;0,673095;589,200012
25980,000000;997,545654;0,643517;591,100037
26000,000000;997,048523;0,615232;591,100037
26020,000000;996,411987;0,653624;590,200012
26040,000000;997,048523;0,652541;591,100037
26060,000000;995,771851;0,624960;591,100037
26080,000000;998,328918;0,652820;590,200012
26100,000000;997,048523;0,652287;591,100037
26120,000000;996,093628;0,629964;592,000000
26140,000000;997,048523;0,611975;590,200012
26160,000000;995,771851;0,642519;590,200012
26180,000000;995,135193;0,649170;591,100037
26200,000000;997,366821;0,644868;590,200012
26220,000000;997,366821;0,624930;591,100037
26240,000000;997,048523;0,647959;591,100037
26260,000000;996,411987;0,643553;590,200012
26280,000000;996,411987;0,624784;590,200012
26300,000000;996,093628;0,624208;591,100037
26320,000000;998,006958;0,634260;590,200012
26340,000000;996,730286;0,619246;591,100037
26360,000000;995,453552;0,577375;591,100037
26380,000000;997,688721;0,676242;590,200012
26400,000000;998,006958;0,617211;590,200012
26420,000000;994,816956;0,566205;591,100037
26440,000000;996,093628;0,676277;589,200012
26460,000000;997,048523;0,636613;590,200012
26480,000000;996,411987;0,590968;591,100037
26500,000000;997,688721;0,699573;589,200012
26520,000000;997,366821;0,623281;590,200012
26540,000000;995,453552;0,615317;591,100037
26560,000000;996,730286;0,676399;590,200012
26580,000000;997,688721;0,691763;590,200012
26600,000000;997,048523;0,615046;591,100037
26620,000000;996,093628;0,624952;590,200012
26640,000000;996,730286;0,669920;590,200012
26660,000000;995,771851;0,616572;590,200012
26680,000000;998,006958;0,640832;589,200012
26700,000000;996,093628;0,652725;590,200012
26720,000000;995,135193;0,615632;591,100037
26740,000000;997,048523;0,653469;590,200012
26760,000000;997,545654;0,638291;591,100037
26780,000000;997,048523;0,623784;590,200012
26800,000000;997,688721;0,652848;589,200012
26820,000000;995,771851;0,641017;590,200012
26840,000000;996,411987;0,604599;590,200012
26860,000000;996,093628;0,653443;589,200012
26880,000000;996,411987;0,661843;590,200012
26900,000000;996,093628;0,576610;590,200012
26920,000000;995,135193;0,638953;589,200012
26940,000000;996,730286;0,623091;590,200012
26960,000000;996,411987;0,581490;591,100037
26980,000000;996,411987;0,671663;590,200012
27000,000000;997,366821;0,637476;590,200012
27020,000000;995,814758;0,566566;590,200012
27040,000000;996,093628;0,662091;589,200012
27060,000000;996,730286;0,650348;590,200012
27080,000000;996,730286;0,547596;590,200012
27100,000000;996,093628;0,693313;589,200012
27120,000000;997,366821;0,668808;590,200012
27140,000000;996,411987;0,561613;590,200012
27160,000000;995,453552;0,662089;589,200012
27180,000000;996,730286;0,658865;590,200012
27200,000000;996,730286;0,580878;591,100037
27220,000000;996,093628;0,638617;590,200012
27240,000000;997,688721;0,660649;590,200012
27260,000000;997,366821;0,616255;590,200012
27280,000000;996,490601;0,649947;589,200012
27300,000000;995,771851;0,684974;590,200012
27320,000000;997,048523;0,567411;590,200012
27340,000000;996,093628;0,620584;589,200012
27360,000000;996,730286;0,661186;590,200012
27380,000000;997,688721;0,601564;590,200012
27400,000000;997,366821;0,629403;589,200012
27420,000000;995,771851;0,641610;590,200012
27440,000000;995,771851;0,581484;591,100037
27460,000000;996,411987;0,629380;589,200012
27480,000000;996,093628;0,661366;590,200012
27500,000000;997,048523;0,625294;590,200012
27520,000000;996,411987;0,624615;589,200012
27540,000000;997,366821;0,637411;590,200012
27560,000000;997,048523;0,577394;590,200012
27580,000000;995,771851;0,633450;589,200012
27600,000000;996,411987;0,599726;590,200012
27620,000000;996,730286;0,581768;590,200012
27640,000000;996,093628;0,661924;589,200012
27660,000000;996,730286;0,638171;590,200012
27680,000000;997,688721;0,563036;591,100037
27700,000000;997,048523;0,681411;589,200012
27720,000000;997,688721;0,670954;590,200012
27740,000000;996,411987;0,563084;590,200012
27760,000000;996,093628;0,663717;589,200012
27780,000000;996,730286;0,670047;590,200012
27800,000000;996,411987;0,605921;590,200012
27820,000000;996,411987;0,663384;589,200012
27840,000000;997,688721;0,670452;590,200012
27860,000000;997,366821;0,576714;590,200012
27880,000000;995,453552;0,620870;589,200012
27900,000000;996,093628;0,693667;590,200012
27920,000000;997,048523;0,582735;591,100037
27940,000000;995,771851;0,662333;589,200012
27960,000000;996,730286;0,661107;590,200012
27980,000000;997,048523;0,602627;590,200012
28000,000000;997,366821;0,616079;589,200012
28020,000000;997,366821;0,671660;590,200012
28040,000000;996,411987;0,592531;590,200012
28060,000000;996,093628;0,635841;589,200012
28080,000000;996,093628;0,663391;590,200012
28100,000000;996,411987;0,648493;590,200012
28120,000000;997,688721;0,639438;590,200012
28140,000000;996,411987;0,629958;591,100037
28160,000000;994,502197;0,683507;591,100037
28180,000000;995,771851;0,726198;589,200012
28200,000000;995,135193;0,720238;589,200012
28220,000000;992,914368;0,718260;589,200012
28240,000000;995,135193;0,787695;588,299988
28260,000000;995,135193;0,785845;589,200012
28280,000000;993,865723;0,807812;589,200012
28300,000000;992,599609;0,922232;588,299988
28320,000000;987,871826;1,117305;588,299988
28340,000000;987,560669;1,292812;587,400024
28360,000000;982,882935;1,531218;585,500000
28380,000000;979,170654;1,873347;585,500000
28400,000000;974,285522;2,241919;584,600037
28420,000000;970,319458;2,665560;581,799988
28440,000000;965,298401;3,036478;580,900024
28460,000000;957,723755;3,449737;579,000000
28480,000000;953,360718;3,898945;576,299988
28500,000000;955,134521;4,003912;576,299988
28520,000000;954,258362;3,901756;576,299988
28540,000000;951,504639;3,953355;575,299988
28560,000000;955,427795;3,966951;576,299988
28580,000000;953,671875;3,938350;575,299988
28600,000000;952,430908;3,920983;575,299988
28620,000000;952,742065;3,976882;575,299988
28640,000000;952,795654;3,919170;576,299988
28660,000000;952,795654;3,913364;575,299988
28680,000000;952,742065;3,917647;576,299988
28700,000000;953,378601;3,853673;576,299988
28720,000000;952,123291;3,945450;575,299988
28740,000000;953,982971;3,924535;575,299988
28760,000000;953,053162;3,908259;576,299988
28780,000000;953,378601;3,896702;576,299988
28800,000000;953,053162;3,989371;576,299988
28820,000000;954,605225;3,849239;575,299988
28840,000000;952,430908;3,913083;575,299988
28860,000000;953,360718;3,963015;575,299988
28880,000000;953,965149;3,855144;576,299988
28900,000000;952,123291;3,884503;575,299988
28920,000000;953,378601;3,961524;576,299988
28940,000000;953,965149;3,924081;576,299988
28960,000000;952,795654;3,874851;576,299988
28980,000000;951,812195;3,972076;576,299988
29000,000000;954,916443;3,918823;576,299988
29020,000000;952,742065;3,867005;576,299988
29040,000000;952,212769;3,970527;575,299988
29060,000000;953,378601;3,919672;575,299988
29080,000000;953,053162;3,875242;575,299988
29100,000000;952,123291;3,909633;575,299988
29120,000000;953,982971;3,965136;575,299988
29140,000000;953,360718;3,831728;575,299988
29160,000000;951,504639;3,953413;575,299988
29180,000000;954,548035;3,946942;575,299988
29200,000000;953,360718;3,843022;575,299988
29220,000000;952,123291;3,963282;575,299988
29240,000000;953,053162;3,932867;575,299988
29260,000000;954,294128;3,859781;575,299988
29280,000000;951,812195;3,887336;576,299988
29300,000000;953,053162;3,951264;575,299988
29320,000000;953,088928;3,879833;575,299988
29340,000000;952,123291;3,905356;575,299988
29360,000000;953,360718;3,951239;574,400024
29380,000000;953,671875;3,897327;575,299988
29400,000000;952,123291;3,924801;575,299988
29420,000000;952,123291;3,962655;574,400024
29440,000000;954,841309;3,906056;575,299988
29460,000000;951,923035;3,872972;575,299988
29480,000000;952,742065;3,961569;575,299988
29500,000000;953,360718;3,944041;575,299988
29520,000000;953,671875;3,873051;575,299988
29540,000000;952,742065;3,906132;575,299988
29560,000000;953,053162;3,938212;575,299988
29580,000000;952,742065;3,909804;575,299988
29600,000000;952,123291;3,912934;575,299988
29620,000000;954,841309;3,906902;574,400024
29640,000000;953,053162;3,863297;575,299988
29660,000000;952,430908;3,906473;575,299988
29680,000000;952,430908;3,939790;575,299988
29700,000000;955,134521;3,861262;575,299988
29720,000000;952,742065;3,919134;575,299988
29740,000000;953,053162;3,934440;574,400024
29760,000000;953,982971;3,941562;575,299988
29780,000000;952,742065;3,887511;575,299988
29800,000000;953,053162;3,942877;574,400024
29820,000000;954,258362;3,906563;575,299988
29840,000000;953,053162;3,829438;575,299988
29860,000000;951,504639;3,952598;575,299988
29880,000000;954,605225;3,916726;575,299988
29900,000000;953,378601;3,857863;575,299988
29920,000000;952,123291;3,919433;574,400024
29940,000000;953,671875;3,995366;574,400024
29960,000000;953,378601;3,859968;575,299988
29980,000000;952,123291;3,924085;575,299988
30000,000000;953,378601;3,926945;575,299988
30020,000000;953,053162;3,830428;575,299988
30040,000000;951,504639;3,925951;574,400024
30060,000000;953,671875;3,925095;575,299988
30080,000000;953,671875;3,884109;575,299988
30100,000000;952,430908;3,921954;575,299988
30120,000000;952,742065;3,987035;574,400024
30140,000000;954,258362;3,889195;575,299988
30160,000000;952,742065;3,888029;575,299988
30180,000000;952,742065;3,937930;575,299988
30200,000000;953,671875;3,858897;575,299988
30220,000000;951,812195;3,917015;575,299988
30240,000000;953,053162;3,896509;575,299988
30260,000000;953,053162;3,908881;575,299988
30280,000000;952,742065;3,873952;574,400024
30300,000000;950,467529;3,985615;574,400024
30320,000000;953,965149;3,905726;574,400024
30340,000000;953,053162;3,880051;574,400024
30360,000000;952,123291;3,963496;574,400024
30380,000000;953,671875;3,909394;575,299988
30400,000000;953,671875;3,868615;574,400024
30420,000000;952,123291;3,909564;574,400024
30440,000000;954,841309;3,945066;574,400024
30460,000000;953,671875;3,848750;574,400024
30480,000000;951,197083;3,949832;575,299988
30500,000000;953,965149;3,934899;574,400024
30520,000000;953,671875;3,856524;575,299988
30540,000000;952,212769;3,912033;575,299988
30560,000000;952,430908;3,919761;574,400024
30580,000000;954,294128;3,874504;574,400024
30600,000000;952,430908;3,829848;574,400024
30620,000000;952,430908;3,973429;574,400024
30640,000000;953,378601;3,902375;574,400024
30660,000000;952,430908;3,861329;575,299988
30680,000000;952,430908;3,917698;575,299988
30700,000000;954,605225;3,889438;575,299988
30720,000000;952,742065;3,904902;575,299988
30740,000000;951,504639;3,929991;575,299988
30760,000000;954,605225;3,925410;574,400024
30780,000000;952,505981;3,840060;575,299988
30800,000000;951,629761;3,884223;574,400024
30820,000000;953,053162;3,921757;574,400024
30840,000000;953,671875;3,893296;575,299988
30860,000000;952,742065;3,880820;575,299988
30880,000000;952,430908;3,916605;575,299988
30900,000000;953,982971;3,905426;575,299988
30920,000000;951,812195;3,894099;575,299988
30940,000000;953,360718;3,928522;574,400024
30960,000000;953,378601;3,854083;574,400024
30980,000000;953,965149;3,856083;575,299988
31000,000000;953,088928;3,901680;574,400024
31020,000000;954,605225;3,885473;574,400024
31040,000000;952,742065;3,889294;575,299988
31060,000000;952,430908;3,932684;574,400024
31080,000000;953,671875;3,942798;575,299988
31100,000000;953,053162;3,870386;574,400024
31120,000000;952,742065;3,929411;574,400024
31140,000000;953,360718;3,914664;574,400024
31160,000000;953,360718;3,859318;575,299988
31180,000000;950,177795;3,911954;574,400024
31200,000000;953,982971;3,884994;574,400024
31220,000000;953,360718;3,868401;575,299988
31240,000000;951,923035;3,898497;574,400024
31260,000000;952,742065;3,957902;574,400024
31280,000000;953,671875;3,866243;574,400024
31300,000000;952,430908;3,890120;574,400024
31320,000000;953,053162;3,896324;574,400024
31340,000000;953,982971;3,817107;574,400024
31360,000000;952,505981;3,928767;574,400024
31380,000000;953,360718;3,885480;574,400024
31400,000000;953,982971;3,887775;574,400024
31420,000000;952,742065;3,852071;574,400024
31440,000000;951,812195;3,985801;574,400024
31460,000000;954,294128;3,857720;574,400024
31480,000000;953,378601;3,893025;574,400024
31500,000000;951,812195;3,933034;574,400024
31520,000000;953,982971;3,843802;574,400024
31540,000000;952,742065;3,867225;574,400024
31560,000000;952,742065;3,894615;574,400024
31580,000000;953,360718;3,916760;574,400024
31600,000000;953,360718;3,851525;574,400024
31620,000000;951,504639;3,947871;574,400024
31640,000000;953,982971;3,910732;574,400024
31660,000000;953,671875;3,846433;573,500000
31680,000000;952,123291;3,921739;573,500000
31700,000000;953,360718;3,912596;573,500000
31720,000000;953,671875;3,869477;573,500000
31740,000000;953,088928;3,881243;573,500000
31760,000000;953,360718;3,937785;573,500000
31780,000000;953,982971;3,817821;573,500000
31800,000000;950,885925;3,916155;574,400024
31820,000000;953,671875;3,913590;573,500000
31840,000000;953,982971;3,851604;573,500000
31860,000000;952,123291;3,870595;574,400024
31880,000000;952,430908;3,910485;573,500000
31900,000000;953,982971;3,902067;574,400024
31920,000000;953,053162;3,809209;574,400024
31940,000000;951,923035;3,971917;574,400024
31960,000000;954,916443;3,841851;574,400024
31980,000000;953,088928;3,855702;574,400024
32000,000000;952,505981;3,915264;573,500000
32020,000000;954,294128;3,917907;573,500000
32040,000000;953,671875;3,833823;574,400024
32060,000000;951,050415;3,906330;573,500000
32080,000000;953,982971;3,930182;573,500000
32100,000000;953,671875;3,818546;574,400024
32120,000000;951,340149;3,924971;573,500000
32140,000000;953,671875;3,911657;573,500000
32160,000000;953,360718;3,880576;573,500000
32180,000000;951,812195;3,915236;573,500000
32200,000000;953,360718;3,946476;573,500000
32220,000000;954,294128;3,889711;573,500000
32240,000000;951,340149;3,909270;573,500000
32260,000000;953,053162;3,979916;573,500000
32280,000000;953,965149;3,842698;574,400024
32300,000000;952,742065;3,872700;573,500000
32320,000000;952,123291;3,978799;573,500000
32340,000000;954,605225;3,935278;574,400024
32360,000000;953,671875;3,832167;574,400024
32380,000000;952,123291;3,932948;573,500000
32400,000000;955,427795;3,944015;573,500000
32420,000000;953,053162;3,867964;573,500000
32440,000000;952,123291;3,931889;573,500000
32460,000000;953,671875;3,889996;573,500000
32480,000000;953,982971;3,878895;573,500000
32500,000000;950,885925;3,928330;573,500000
32520,000000;953,053162;3,937556;573,500000
32540,000000;954,294128;3,897676;573,500000
32560,000000;951,812195;3,906483;573,500000
32580,000000;953,053162;3,964960;573,500000
32600,000000;954,294128;3,851643;573,500000
32620,000000;952,742065;3,937516;573,500000
32640,000000;952,742065;3,932368;573,500000
32660,000000;953,965149;3,879665;573,500000
32680,000000;951,812195;3,908240;573,500000
32700,000000;952,742065;3,921219;573,500000
32720,000000;955,427795;3,878494;573,500000
32740,000000;953,053162;3,880474;573,500000
32760,000000;952,123291;3,986755;573,500000
32780,000000;953,982971;3,917575;573,500000
32800,000000;953,360718;3,890094;573,500000
32820,000000;952,795654;3,907414;573,500000
32840,000000;953,671875;3,891289;572,600037
32860,000000;952,430908;3,885449;573,500000
32880,000000;952,430908;3,904497;573,500000
32900,000000;953,982971;3,908293;573,500000
32920,000000;953,965149;3,832089;573,500000
32940,000000;951,197083;3,974390;573,500000
32960,000000;953,360718;3,927635;572,600037
32980,000000;953,982971;3,900343;573,500000
33000,000000;952,212769;3,885424;573,500000
33020,000000;953,378601;3,888014;573,500000
33040,000000;953,360718;3,873809;573,500000
33060,000000;952,742065;3,904454;572,600037
33080,000000;953,053162;3,994722;573,500000
33100,000000;954,605225;3,824690;573,500000
33120,000000;951,197083;3,939161;573,500000
33140,000000;953,965149;3,935388;573,500000
33160,000000;954,548035;3,880090;574,400024
33180,000000;952,430908;3,850656;574,400024
33200,000000;952,212769;3,924711;573,500000
33220,000000;953,982971;3,893430;573,500000
33240,000000;953,982971;3,864938;573,500000
33260,000000;952,430908;3,948276;573,500000
33280,000000;955,227539;3,875117;573,500000
33300,000000;952,742065;3,893167;573,500000
33320,000000;952,505981;3,940316;572,600037
33340,000000;954,605225;3,917013;572,600037
33360,000000;953,982971;3,858289;573,500000
33380,000000;951,504639;3,886775;573,500000
33400,000000;953,360718;3,941420;572,600037
33420,000000;953,088928;3,835202;572,600037
33440,000000;951,812195;3,929480;572,600037
33460,000000;953,360718;3,908963;572,600037
